Search Type,Search Criteria,Search Date,Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Topic,social earth system model,19-Apr-18,Satellite Remote Sensing in Support of an Integrated Ocean Observing System,"Muller-Karger, Frank; Roffer, Mitchell; Walker, Nan; Oliver, Matt; Schofield, Oscar; Abbott, Mark; Graber, Hans; Leben, Robert; Goni, Gustavo",,,,IEEE GEOSCIENCE AND REMOTE SENSING MAGAZINE,DEC 2013,2013,1,4,,,,8,18,,10.1109/MGRS.2013.2289656,,,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
Topic,social earth system model,19-Apr-18,Agent-based land-use models and farming games on the social web-Fertile ground for a collaborative future?,"Gonzales, Rodolphe; Cardille, Jeffrey A.; Parrott, Lael",,,,ECOLOGICAL INFORMATICS,MAY 2013,2013,15,,,,,14,21,,10.1016/j.ecoinf.2013.02.002,,,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
Topic,social earth system model,19-Apr-18,Post-genomics research in Eucalyptus in the near future,"Hibino, Takashi",,,,PLANT BIOTECHNOLOGY,MAR 25 2009,2009,26,1,,,,109,113,,10.5511/plantbiotechnology.26.109,,,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
Topic,social earth system model,19-Apr-18,The origin of climate changes,"Delecluse, P.",,,,REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES,AUG 2008,2008,27,2,,,,309,317,,10.20506/rst.27.2.1810,,,4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0
Topic,social earth system model,19-Apr-18,"Earth systems engineering management: human behavior, technology and sustainability","Gorman, ME",,,,RESOURCES CONSERVATION AND RECYCLING,JUN 2005,2005,44,3,,,,201,213,,10.1016/j.resconrec.2005.01.002,Annual Meeting of the Canadian-Society-for-Chemical-Engineering/Chemical-Institute-of-Canada/53rd Canadian Chemical Engineering Conference,2003,4,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
Topic,social earth system model,19-Apr-18,Was collective intelligence before life on earth?,"Szuba, T; Almulla, M",,,"Rolim, J","PARALLEL AND DISTRIBUTED PROCESSING, PROCEEDINGS",2000,2000,1800,,,,,586,594,,,IEEE International Parallel and Distributed Processing Symposium (IPDP 2000),"MAY 01-05, 2000",4,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Topic,social earth system model,19-Apr-18,"Fourier's heat conduction equation: History, influence, and connections (Reprinted from Reviews of Geophysics vol 37, pg 151-172, 1999)","Narasimhan, TN",,,,PROCEEDINGS OF THE INDIAN ACADEMY OF SCIENCES-EARTH AND PLANETARY SCIENCES,SEP 1999,1999,108,3,,,,117,148,,,,,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
Topic,social earth system model,19-Apr-18,Design structure model and renewable energy technology for rechargeable battery towards greener and more sustainable electric vehicle,"Li, Yong; Yang, Jie; Song, Jian",,,,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,JUL 2017,2017,74,,,,,19,25,,10.1016/j.rser.2017.02.021,,,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Topic,social earth system model,19-Apr-18,Sustainable use of renewable resources in a stylized social-ecological network model under heterogeneous resource distribution,"Barfuss, Wolfram; Donges, Jonathan F.; Wiedermann, Marc; Lucht, Wolfgang",,,,EARTH SYSTEM DYNAMICS,APR 11 2017,2017,8,2,,,,255,264,,10.5194/esd-8-255-2017,,,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Topic,social earth system model,19-Apr-18,Global warming projections using the human-earth system model BNU-HESM1.0,"Yang, Shili; Dong, Wenjie; Chou, Jieming; Feng, Jinming; Wei, Zhigang; Guo, Yan; Wen, Xiaohang; Wei, Ting; Tian, Di; Zhu, Xian; Yang, Zhiyong",,,,SCIENCE BULLETIN,DEC 2016,2016,61,23,,,,1833,1838,,10.1007/s11434-016-1176-x,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Topic,social earth system model,19-Apr-18,Hazard interactions and interaction networks (cascades) within multi-hazard methodologies,"Gill, Joel C.; Malamud, Bruce D.",,,,EARTH SYSTEM DYNAMICS,AUG 23 2016,2016,7,3,,,,659,679,,10.5194/esd-7-659-2016,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Topic,social earth system model,19-Apr-18,An Efficient Multidimensional Big Data Fusion Approach in Machine-to-Machine Communication,"Ahmad, Awais; Paul, Anand; Rathore, Mazhar; Chang, Hangbae",,,,ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,MAY 2016,2016,15,2,,,SI,,,39,10.1145/2834118,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Topic,social earth system model,19-Apr-18,Simulating social-ecological systems: the Island Digital Ecosystem Avatars (IDEA) consortium,"Davies, Neil; Field, Dawn; Gavaghan, David; Holbrook, Sally J.; Planes, Serge; Troyer, Matthias; Bonsall, Michael; Claudet, Joachim; Roderick, George; Schmitt, Russell J.; Zettler, Linda Amaral; Berteaux, Veronique; Bossin, Herve C.; Cabasse, Charlotte; Collin, Antoine; Deck, John; Dell, Tony; Dunne, Jennifer; Gates, Ruth; Harfoot, Mike; Hench, James L.; Hopuare, Marania; Kirch, Patrick; Kotoulas, Georgios; Kosenkov, Alex; Kusenko, Alex; Leichter, James J.; Lenihan, Hunter; Magoulas, Antonios; Martinez, Neo; Meyer, Chris; Stoll, Benoit; Swalla, Billie; Tartakovsky, Daniel M.; Murphy, Hinano Teavai; Turyshev, Slava; Valdvinos, Fernanda; Williams, Rich; Wood, Spencer",IDEA Consortium,,,GIGASCIENCE,MAR 17 2016,2016,5,,,,,,,14,10.1186/s13742-016-0118-5,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Topic,social earth system model,19-Apr-18,"Environmental management in the aspect of sustainable development in micro-, small-, and medium-sized enterprises","Wielgorka, Dariusz",,,,DESALINATION AND WATER TREATMENT,JAN 14 2016,2016,57,3,,,,982,992,,10.1080/19443994.2015.1017322,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Topic,social earth system model,19-Apr-18,"Investigating feedbacks in human-landscape systems: Lessons following a wildfire in Colorado, USA","Chin, Anne; An, Li; Florsheim, Joan L.; Laurencio, Laura R.; Marston, Richard A.; Solverson, Anna P.; Simon, Gregory L.; Stinson, Emily; Wohl, Ellen",,,,GEOMORPHOLOGY,JAN 1 2016,2016,252,,,,SI,40,50,,10.1016/j.geomorph.2015.07.030,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Topic,social earth system model,19-Apr-18,A generalized residual technique for analysing complex movement models using earth mover's distance,"Potts, Jonathan R.; Auger-Methe, Marie; Mokross, Karl; Lewis, Mark A.",,,,METHODS IN ECOLOGY AND EVOLUTION,OCT 2014,2014,5,10,,,,1012,1022,,10.1111/2041-210X.12253,,,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Topic,social earth system model,19-Apr-18,The Rule of Ecological Law: The Legal Complement to Degrowth Economics,"Garver, Geoffrey",,,,SUSTAINABILITY,JAN 2013,2013,5,1,,,,316,337,,10.3390/su5010316,,,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Topic,social earth system model,19-Apr-18,Mars is an awful place to live,"Cockell, CS",,,,INTERDISCIPLINARY SCIENCE REVIEWS,SPR 2002,2002,27,1,,,,32,38,,10.1179/030801802225002881,,,3,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Topic,social earth system model,19-Apr-18,Cross-median collisions an Pennsylvania interstates land expressways,"Donnell, ET; Harwood, DW; Bauer, KM; Mason, JM; Pietrucha, MT",,,,"STATISTICAL METHODOLOGY: APPLICATIONS TO DESIGN, DATA ANALYSIS, AND EVALUATION: SAFETY AND HUMAN PERFORMANCE",2002,2002,,1784,,,,91,99,,,81st Annual Meeting of the Transportation-Research-Board,"JAN, 2002",3,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Topic,social earth system model,19-Apr-18,The human carrying capacity. Is it a viable concept when assessing the land use sustainability?,"Iskandar, L",,,,INTERCIENCIA,JAN-FEB 1999,1999,24,1,,,,26,+,,,,,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Topic,social earth system model,19-Apr-18,Assessment of future ENSO changes in a CMIP3/CMIP5 multi-model and multi-index framework,"Keupp, Luzia; Pollinger, Felix; Paeth, Heiko",,,,INTERNATIONAL JOURNAL OF CLIMATOLOGY,JUN 30 2017,2017,37,8,,,,3439,3451,,10.1002/joc.4928,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Topic,social earth system model,19-Apr-18,Time series evaluation of landscape dynamics using annual Landsat imagery and spatial statistical modeling: Evidence from the Phoenix metropolitan region,"Fan, Chao; Myint, W.; Rey, Sergio J.; Li, Wenwen",,,,INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION,JUN 2017,2017,58,,,,,12,25,,10.1016/j.jag.2017.01.009,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Topic,social earth system model,19-Apr-18,A quantitative method for storm surge vulnerability assessment - a case study of Weihai city,"Liu, Jin; Gong, Jian-Hua; Liang, Jian-Ming; Li, Yi; Kang, Lin-Chong; Song, Li-Li; Shi, Sui-Xiang",,,,INTERNATIONAL JOURNAL OF DIGITAL EARTH,MAY 2017,2017,10,5,,,,539,559,,10.1080/17538947.2016.1229052,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Topic,social earth system model,19-Apr-18,A Toolkit for Ecosystem Ecologists in the Time of Big Science,"Peters, Debra P. C.; Okin, Gregory S.",,,,ECOSYSTEMS,MAR 2017,2017,20,2,,,,259,266,,10.1007/s10021-016-0072-1,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Topic,social earth system model,19-Apr-18,Citizen Observatories and the New Earth Observation Science,"Grainger, Alan",,,,REMOTE SENSING,FEB 2017,2017,9,2,,,,,,153,10.3390/rs9020153,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Topic,social earth system model,19-Apr-18,Indicators and metrics for the assessment of climate engineering,"Oschlies, A.; Held, H.; Keller, D.; Keller, K.; Mengis, N.; Quaas, M.; Rickels, W.; Schmidt, H.",,,,EARTHS FUTURE,JAN 2017,2017,5,1,,,,49,58,,10.1002/2016EF000449,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Topic,social earth system model,19-Apr-18,Global warming as a detectable thermodynamic marker of Earth-like extrasolar civilizations: the case for a telescope like Colossus,"Kuhn, Jeff R.; Berdyugina, Svetlana V.",,,,INTERNATIONAL JOURNAL OF ASTROBIOLOGY,JUL 2015,2015,14,3,,,SI,401,410,,10.1017/S1473550414000585,,,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Topic,social earth system model,19-Apr-18,Community Involvement in Geoconservation: A Conceptual Approach Based on the Geoheritage of South Angola,"Tavares, Alexandre Oliveira; Henriques, Maria Helena; Domingos, Artur; Bala, Abel",,,,SUSTAINABILITY,MAY 2015,2015,7,5,,,,4893,4918,,10.3390/su7054893,,,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Topic,social earth system model,19-Apr-18,Land cover change using an energy transition paradigm in a statistical mechanics approach,"Zachary, Daniel S.",,,,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,OCT 15 2013,2013,392,20,,,,5065,5073,,10.1016/j.physa.2013.04.016,,,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Topic,social earth system model,19-Apr-18,Scientific methodology for complex systems: Macroscopic patterns in eco- and anthropo-sphere,"Moser, A",,,,ACTA BIOTECHNOLOGICA,2000,2000,20,3-4,,,,235,274,,10.1002/abio.370200308,,,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Topic,social earth system model,19-Apr-18,"THE WATER-SYSTEM EXPLORATIONS - A NEW DUTCH PROJECT (THE AQUATIC OUTLOOK) FOR COMBINING MONITORING, RESEARCH AND POLICY ANALYSIS FOR INTEGRATED WATER MANAGEMENT","LUITEN, JPA",,,,WATER SCIENCE AND TECHNOLOGY,1995,1995,31,8,,,,329,344,,10.1016/0273-1223(95)00385-Z,"Meeting on Modern Approaches to Water Management - Living with Water, at the International Conference on Integrated Water Resources Management","SEP 26-29, 1994",2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Topic,social earth system model,19-Apr-18,The utility of the historical record for assessing the transient climate response to cumulative emissions,"Millar, Richard J.; Friedlingstein, Pierre",,,,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,MAY 13 2018,2018,376,2119,,,,,,20160449,10.1098/rsta.2016.0449,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
