temp,year,var,model,scenario,ens,yrs,regrid
289.6483154,2087,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.5693359,2088,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.6387329,2089,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.6012573,2090,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.6470947,2091,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.7368164,2092,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.8553467,2093,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.7771301,2094,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.6510925,2095,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.6690369,2096,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.6219482,2097,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.6458435,2098,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.7866211,2099,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
289.5494385,2100,tas,HadGEM2-ES,rcp45,r2i1p1,2005-2100,r360x180.nc
285.8122253,2005,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.5959778,2006,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.5611267,2007,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.4324951,2008,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.36203,2009,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.4191589,2010,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.5034485,2011,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.5563965,2012,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.640625,2013,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.8435059,2014,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.8148804,2015,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.8291321,2016,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.9532166,2017,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.9043884,2018,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.9096069,2019,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.9032898,2020,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.0894775,2021,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.0231934,2022,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
287.9620972,2023,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.1391907,2024,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.1831055,2025,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.1068115,2026,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.255127,2027,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.3512268,2028,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.2297974,2029,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.2733154,2030,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.2823792,2031,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.4095154,2032,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.4672852,2033,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.3607178,2034,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.3799744,2035,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.3674316,2036,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.4835815,2037,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.4632874,2038,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.4598999,2039,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.6252441,2040,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.7614746,2041,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.6438599,2042,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.5823364,2043,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.6172791,2044,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.6291504,2045,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.8392334,2046,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.8945313,2047,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.999176,2048,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.9884644,2049,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.8579712,2050,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.8812866,2051,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.8691406,2052,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.9491882,2053,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.940979,2054,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
288.9978638,2055,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.0389709,2056,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.1669922,2057,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.1882629,2058,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.2604675,2059,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.246582,2060,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.2195129,2061,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.0986023,2062,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.1895752,2063,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.1939392,2064,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.2460022,2065,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4075317,2066,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.3579712,2067,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.2885742,2068,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.2042542,2069,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.141571,2070,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.2933655,2071,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.3069458,2072,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.3595886,2073,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4414673,2074,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.3659973,2075,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.3149414,2076,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.2879028,2077,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.5137634,2078,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4569092,2079,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4995422,2080,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.558136,2081,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.6385193,2082,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.631073,2083,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.6703491,2084,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.7127991,2085,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.7055359,2086,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4920654,2087,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4858093,2088,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4412231,2089,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.3664551,2090,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.6566467,2091,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.6244202,2092,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.6304626,2093,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.7155151,2094,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.7354126,2095,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.789856,2096,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.7276001,2097,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.664978,2098,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.4931641,2099,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
289.3569336,2100,tas,HadGEM2-ES,rcp45,r3i1p1,2005-2100,r360x180.nc
285.4668274,2005,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.5678101,2006,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.6586609,2007,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.6847534,2008,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.5692749,2009,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.6228943,2010,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.640625,2011,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.7655945,2012,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.6505432,2013,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.5840454,2014,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.7070313,2015,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.7732849,2016,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.8447876,2017,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.927948,2018,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.9638672,2019,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.9843445,2020,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.0563354,2021,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.958252,2022,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.1175842,2023,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.0574036,2024,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.1119995,2025,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.3341675,2026,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.2766724,2027,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.2526245,2028,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.3247986,2029,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.2940674,2030,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.3806152,2031,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.4633179,2032,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.5931396,2033,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.2951355,2034,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.3767395,2035,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.3552856,2036,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.3742981,2037,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.4794922,2038,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.6534729,2039,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.559906,2040,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.6139526,2041,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.5831299,2042,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.5644226,2043,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.5844116,2044,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.6387329,2045,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.8589478,2046,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.8524475,2047,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.8603821,2048,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.8285828,2049,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.9145203,2050,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.8032227,2051,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
288.956665,2052,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.0308838,2053,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.1039429,2054,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.105957,2055,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.0365601,2056,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.1345215,2057,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.1811523,2058,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.2020264,2059,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.2006836,2060,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.1289368,2061,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.2024536,2062,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.2144775,2063,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.4159851,2064,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.3944092,2065,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.347229,2066,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.4127197,2067,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.3851624,2068,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.2861938,2069,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.3581848,2070,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.3945313,2071,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.3563843,2072,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.380188,2073,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.4109192,2074,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.5079651,2075,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.608429,2076,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6197205,2077,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6637268,2078,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6349487,2079,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.5366211,2080,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.4957275,2081,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.4680786,2082,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.4270935,2083,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.5267029,2084,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6225281,2085,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.5617065,2086,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.4934387,2087,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.5820313,2088,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.5830078,2089,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6409302,2090,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6387634,2091,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6366577,2092,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6072388,2093,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.5710144,2094,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.576355,2095,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6057434,2096,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.640686,2097,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6956482,2098,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6740417,2099,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
289.6447754,2100,tas,HadGEM2-ES,rcp45,r4i1p1,2005-2100,r360x180.nc
287.0328674,2006,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1081238,2007,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1514282,2008,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1046448,2009,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.09375,2010,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.0859375,2011,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1071777,2012,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1652832,2013,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1747437,2014,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.0682373,2015,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1332703,2016,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1227112,2017,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1535034,2018,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1820068,2019,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.1251831,2020,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.241333,2021,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.2116699,2022,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.2175293,2023,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.2298584,2024,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.3241577,2025,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.2952881,2026,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.3907471,2027,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.3425598,2028,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.3756104,2029,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.4418945,2030,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.3500671,2031,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.4178162,2032,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.4086304,2033,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.449646,2034,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.559967,2035,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5184326,2036,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5211792,2037,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.6040649,2038,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5267639,2039,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5375061,2040,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.646698,2041,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.613739,2042,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5270081,2043,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5364075,2044,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5606995,2045,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.5937805,2046,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.6211853,2047,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.670929,2048,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7004395,2049,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.6696777,2050,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7403564,2051,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7456055,2052,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7930603,2053,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7906799,2054,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7941284,2055,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.828186,2056,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7164612,2057,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7000122,2058,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.7878113,2059,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.9207458,2060,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.9250183,2061,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.8357239,2062,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.936676,2063,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.8841553,2064,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.8779297,2065,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.8068237,2066,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.9281006,2067,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.9068604,2068,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.9260254,2069,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.990387,2070,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0219421,2071,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0407715,2072,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0860901,2073,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
287.9648438,2074,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0303955,2075,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0687561,2076,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1296692,2077,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1375122,2078,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1854553,2079,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.2007141,2080,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0780334,2081,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1740723,2082,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.156311,2083,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1411743,2084,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.2142029,2085,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0426941,2086,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1712036,2087,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.2297363,2088,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.2168274,2089,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1937866,2090,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1847839,2091,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1576538,2092,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1531372,2093,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.0886536,2094,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1231689,2095,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.2492981,2096,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1313171,2097,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
288.1398926,2098,tas,inmcm4,rcp45,r1i1p1,2006-2100,r360x180.nc
